"LVJA290O","20231010002452","01","P4","20230106","164545","1","FD002","02","1","1","TAM48629","1","0001","A","710710KE10E2","1","710710KE10E2","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20230908","174031","1","FD003","03","3","3","BLP27768","2","0004","A","1658461030","1","1654868070","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20230911","081252","1","12111","1211100","1","1","309-0090","","0001","A","8851537030","1","8851537030","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20230922","235900","1","FD007","07","","3","Q3PKR3IP","3","0207","A","6920730040C2","1","6920730040C3","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20230929","155131","1","FD002","02","1","1","TAM55597","1","0001","A","61611V1020","1","61611V1020","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20230929","174055","1","FD004","04","3","3","MD132045","3","0003","A","3350448030E0","1","3350448030E0","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20230930","174035","1","FD002","02","3","3","TAM55600","3","0001","A","0442760093","2","0442760093","+0000002","","","","",""
"LVJA290O","20231010002452","01","P4","20231005","160254","1","FD002","02","1","1","TAM55716","1","0001","A","8679033221","1","8679033221","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20231005","160254","1","FD002","02","1","1","TAM55752","1","0001","A","8679033251","1","8679033251","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20231007","125005","1","FD009","09","1","1","BDG30482","1","0001","A","688100A030","2","688100A030","+0000002","","","","",""
"LVJA290O","20231010002452","01","P4","20231007","193225","1","FD002","02","3","3","TAM55776","3","0002","A","04465YZZU4","2","04465YZZU4","+0000002","","","","",""
"LVJA290O","20231010002452","01","P4","20231009","164003","1","94500","9450000","1","1","LPG04209","","0001","A","8521462010","2","8521462010","+0000002","","","","",""
"LVJA290O","20231010002452","01","P4","20231009","164003","1","94500","9450000","1","1","LPG04209","","0002","A","8521447210","2","8521447210","+0000002","","","","",""
"LVJA290O","20231010002452","01","P4","20231009","164234","1","94100","9410000","1","1","LEU00972","3","0001","A","4869160030","1","4869160030","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20231009","164234","1","94100","9410000","1","1","LEU00972","3","0002","A","8537660A61","1","8537660A61","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20231009","164234","1","94100","9410000","1","1","LEU00972","3","0003","A","PZ32760702","1","PZ32760702","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20231009","164234","1","94100","9410000","1","1","LEU00972","3","0004","A","PZ32760704","1","PZ32760704","+0000001","","","","",""
"LVJA290O","20231010002452","01","P4","20231009","174027","1","FD010","10","3","3","MKS34713","2","0001","A","04465YZZU3","1","04465YZZU3","+0000001","","","","",""
"LVJA290O","20231010002452","01","P9","20221026","173315","1","121BI","121BI00","3","3","22164755","3","","A","9008015047","4","9008015047","+0000004","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230208","173646","1","121AE","121AE00","3","3","23024583","3","","A","9533212048","20","9533212048","+0000020","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230210","173618","1","131DD","131DD00","3","3","23026795","3","","A","9052023034","10","9052023034","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230221","181657","1","121GA","121GA00","3","3","23034893","3","","A","6817312050","10","6817312050","+0000010","+0000005","+0000000","+0000000","E2","CL0"
"LVJA290O","20231010002452","01","P9","20230222","173334","1","121AD","121AD00","3","3","23035762","3","","A","67935BZ030E0","6","67935BZ030E0","+0000006","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230228","173908","1","121NS","121NS00","3","3","23042319","3","","A","2327117101","30","2327117101","+0000030","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230304","173709","1","121AE","121AE00","3","3","23044092","3","","A","1653450050","4","1653450050","+0000004","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230314","182725","1","121BE","121BE00","3","3","23051305","3","","A","89279BZ011B0","5","89279BZ011B0","+0000005","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230318","173622","1","170SU","170SU00","3","3","23050532","1","","A","413610K400","4","413610K400","+0000004","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230410","185117","1","121AE","121AE00","3","3","23063163","3","","A","4134835010","3","4134835010","+0000003","+0000002","+0000000","+0000000","J","SP2"
"LVJA290O","20231010002452","01","P9","20230410","185117","1","121AE","121AE00","3","3","23063163","3","","A","4134735010","3","4134735010","+0000003","+0000002","+0000000","+0000000","H","SP2"
"LVJA290O","20231010002452","01","P9","20230412","173752","1","170P3","170P300","3","3","23069530","1","","A","811100K651","4","811100K651","+0000004","+0000002","+0000000","+0000000","J","CL0"
"LVJA290O","20231010002452","01","P9","20230414","173630","1","121AE","121AE00","3","3","23073003","3","","A","1134850011","3","1134850011","+0000003","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230427","173511","1","121GA","121GA00","3","3","23074820","3","","A","64740BZ120E1","18","64740BZ120E1","+0000018","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230427","173511","1","121GA","121GA00","3","3","23074820","3","","A","64730BZ120E1","17","64730BZ120E1","+0000017","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230427","173511","1","121GA","121GA00","3","3","23074835","3","","A","64730BZ120E1","14","64730BZ120E1","+0000014","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230427","173511","1","121GA","121GA00","3","3","23074835","3","","A","64740BZ120E1","13","64740BZ120E1","+0000013","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230505","182833","1","121MC","121MC00","3","3","23078702","3","","A","4771620140","3","4771620140","+0000003","+0000002","+0000000","+0000000","I",""
"LVJA290O","20231010002452","01","P9","20230508","173610","1","121CS","121CS00","3","3","23079628","","","A","1321128040B0","4","1321128040B0","+0000004","+0000002","+0000000","+0000000","J","C00"
"LVJA290O","20231010002452","01","P9","20230508","173610","1","121GA","121GA00","3","3","23079645","3","","A","885480K091","15","885480K091","+0000015","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230512","173601","1","121AE","121AE00","3","3","23079765","3","","A","2327117101","50","2327117101","+0000050","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230515","173750","1","121AE","121AE00","3","3","23082224","3","","A","7445360060","15","7445360060","+0000015","+0000005","+0000000","+0000000","E1","SP2"
"LVJA290O","20231010002452","01","P9","20230522","173927","1","121BL","121BL00","3","3","23087915","3","","A","887182D140","50","887182D140","+0000050","+0000005","+0000000","+0000000","E2","SP1"
"LVJA290O","20231010002452","01","P9","20230525","173738","1","121AE","121AE00","3","3","23090075","3","","A","131010S030","8","131010S030","+0000008","+0000002","+0000000","+0000000","J","C00"
"LVJA290O","20231010002452","01","P9","20230531","175120","1","121AE","121AE00","3","3","23098928","3","","A","8790290301","6","8790290301","+0000006","+0000005","+0000000","+0000000","E2","SPX"
"LVJA290O","20231010002452","01","P9","20230619","174644","1","121AL","121AL00","3","3","23109186","","","A","68630BZ170","20","68630BZ170","+0000020","+0000005","+0000000","+0000000","E2",""
"LVJA290O","20231010002452","01","P9","20230621","174431","1","116BU","116BU00","3","3","23112240","1","","A","17801BZ010","3","17801BZ010","+0000003","+0000002","+0000000","+0000000","F","N20"
"LVJA290O","20231010002452","01","P9","20230621","174431","1","124AD","124AD00","3","3","23112177","3","","A","4787178010","4","4787178010","+0000004","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230710","173247","1","121AX","121AX00","3","3","23126655","3","","A","482100KA90","6","482100KA90","+0000006","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230711","180515","1","121BP","121BP00","3","3","23127027","3","","A","88502BZ140","20","88502BZ140","+0000020","+0000005","+0000000","+0000000","E1","SPX"
"LVJA290O","20231010002452","01","P9","20230714","173228","1","121AE","121AE00","3","3","23129067","3","","A","2563417010","3","2563417010","+0000003","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230714","173228","1","121BU","121BU00","3","3","23129872","3","","A","3336635011","10","3336635011","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230715","190433","1","121AL","121AL00","3","3","23129906","","","A","16711BZ190","20","16711BZ190","+0000020","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230717","173324","1","121AD","121AD00","3","3","23131072","3","","A","85332BZ020","10","85332BZ020","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230717","173324","1","121AF","121AF00","3","3","23130119","3","","A","9010513015","8","9010513015","+0000008","+0000002","+0000000","+0000000","I","N30"
"LVJA290O","20231010002452","01","P9","20230717","173324","1","131YH","131YH00","3","3","23131042","3","","A","0447120062","10","0447120062","+0000010","+0000005","+0000000","+0000000","E1","SK0"
"LVJA290O","20231010002452","01","P9","20230718","173259","1","121MC","121MC00","3","3","23132184","3","","A","83852BZ170","10","83852BZ170","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230720","173309","1","121GA","121GA00","3","3","23133044","3","","A","3336635011","12","3336635011","+0000012","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230722","173232","1","131YH","131YH00","3","3","23134525","3","","A","729930K020D0","5","729930K020D0","+0000005","+0000003","+0000000","+0000000","D2","SP1"
"LVJA290O","20231010002452","01","P9","20230725","174557","1","121AX","121AX00","3","3","23136548","3","","A","1374156040","14","1374156040","+0000014","+0000002","+0000000","+0000000","I","SP1"
"LVJA290O","20231010002452","01","P9","20230726","174049","1","121BP","121BP00","3","3","23136464","3","","A","72630BZ040B0","10","72630BZ040B0","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230726","174049","1","121MC","121MC00","3","3","23137927","3","","A","83852BZ170","10","83852BZ170","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230727","174054","1","121BI","121BI00","3","3","23139185","3","","A","1647002080","30","1647002080","+0000030","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230727","174054","1","121GA","121GA00","3","3","23139161","3","","A","6817312050","6","6817312050","+0000006","+0000005","+0000000","+0000000","E2","CL0"
"LVJA290O","20231010002452","01","P9","20230728","174042","1","121BI","121BI00","3","3","23140937","3","","A","83800BY860","3","83800BY860","+0000003","+0000002","+0000000","+0000000","G",""
"LVJA290O","20231010002452","01","P9","20230729","174040","1","121AE","121AE00","3","3","23141786","3","","A","5554835010","3","5554835010","+0000003","+0000002","+0000000","+0000000","J",""
"LVJA290O","20231010002452","01","P9","20230801","174042","1","121AE","121AE00","3","3","23143009","3","","A","6762090304","8","6762090304","+0000008","+0000005","+0000000","+0000000","E1","CL0"
"LVJA290O","20231010002452","01","P9","20230801","174042","1","121AE","121AE00","3","3","23143915","3","","A","743489160113","20","743489160113","+0000020","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230801","174042","1","121BE","121BE00","3","3","23143020","3","","A","88502BZ050B0","10","88502BZ050B0","+0000010","+0000005","+0000000","+0000000","E1","SP2"
"LVJA290O","20231010002452","01","P9","20230801","174042","1","121BI","121BI00","3","3","23143082","3","","A","17705BZ170","10","17705BZ170","+0000010","+0000002","+0000000","+0000000","I",""
"LVJA290O","20231010002452","01","P9","20230801","174042","1","121BI","121BI00","3","3","23143903","3","","A","1647002080","10","1647002080","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230801","174042","1","121GA","121GA00","3","3","23143906","3","","A","885480K091","10","885480K091","+0000010","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230804","174036","1","121AE","121AE00","3","3","23145396","3","","A","1578551020","3","1578551020","+0000003","+0000002","+0000000","+0000000","I","SP1"
"LVJA290O","20231010002452","01","P9","20230805","174032","1","121AE","121AE00","3","3","23145651","3","","A","90948T1013","10","90948T1013","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230808","174052","1","121BI","121BI00","3","3","23147921","3","","A","17705BZ071","10","17705BZ071","+0000010","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230808","174052","1","121MC","121MC00","3","3","23147976","3","","A","9009904630","7","9009904630","+0000007","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230810","174046","1","121AL","121AL00","3","3","23149008","","","A","31340BZ170","21","31340BZ170","+0000021","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230810","174046","1","121BL","121BL00","3","3","23148686","3","","A","85221BZ010","6","85221BZ010","+0000006","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230810","174046","1","121BL","121BL00","3","3","23148686","3","","A","85211BZ010","6","85211BZ010","+0000006","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230810","174046","1","121MC","121MC00","3","3","23149437","3","","A","861500K211","8","861500K211","+0000008","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230811","174049","1","121AE","121AE00","3","3","23149790","3","","A","9613442100","10","9613442100","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230812","174035","1","121AF","121AF00","3","3","23150357","3","","A","83852BZ170","10","83852BZ170","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230812","174035","1","121AF","121AF00","3","3","23150357","3","","A","1378113040","6","1378113040","+0000006","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230814","174036","1","121CS","121CS00","3","3","23151121","","","A","746110K030E1","10","746110K030E1","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230818","174038","1","121BL","121BL00","3","3","23153666","3","","A","9098012382","8","9098012382","+0000008","+0000002","+0000000","+0000000","J","SP2"
"LVJA290O","20231010002452","01","P9","20230818","174038","1","121GA","121GA00","3","3","23153554","3","","A","1310125040","4","1310125040","+0000004","+0000002","+0000000","+0000000","J","C00"
"LVJA290O","20231010002452","01","P9","20230821","174107","1","131DD","131DD00","3","3","23155077","3","","A","715110W040","3","715110W040","+0000003","+0000002","+0000000","+0000000","F",""
"LVJA290O","20231010002452","01","P9","20230822","174032","1","121GA","121GA00","3","3","23155831","3","","A","74320BZA80B0","5","74320BZA80B0","+0000005","+0000002","+0000000","+0000000","F",""
"LVJA290O","20231010002452","01","P9","20230823","174040","1","121BU","121BU00","3","3","23156587","3","","A","6895990301","30","6895990301","+0000030","+0000005","+0000000","+0000000","E2","SP1"
"LVJA290O","20231010002452","01","P9","20230823","174040","1","121GA","121GA00","3","3","23156628","3","","A","852140D260","6","852140D260","+0000006","+0000005","+0000000","+0000000","E1","S00"
"LVJA290O","20231010002452","01","P9","20230823","174040","1","121MC","121MC00","3","3","23156709","3","","A","853160D301","6","853160D301","+0000006","+0000005","+0000000","+0000000","E1","N30"
"LVJA290O","20231010002452","01","P9","20230823","174040","1","124SD","124SD00","3","3","23156651","3","","A","90919011538N","8","90919011538N","+0000008","+0000005","+0000000","+0000000","E1","RM0"
"LVJA290O","20231010002452","01","P9","20230828","174036","1","121AE","121AE00","3","3","23158616","3","","A","9007599031","10","9007599031","+0000010","+0000005","+0000000","+0000000","E2","SP2"
"LVJA290O","20231010002452","01","P9","20230828","174036","1","121AE","121AE00","3","3","23158632","3","","A","9043035001","10","9043035001","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230828","174036","1","121AX","121AX00","3","3","23160241","3","","A","754590K120","6","754590K120","+0000006","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230828","174036","1","131YH","131YH00","3","3","23159770","3","","A","71629BZ010E0","10","71629BZ010E0","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230829","174036","1","121AE","121AE00","3","3","23161565","3","","A","886110K010E0","10","886110K010E0","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230829","174036","1","121AF","121AF00","3","3","23161399","3","","A","130410E02103","8","130410E02103","+0000008","+0000002","+0000000","+0000000","I",""
"LVJA290O","20231010002452","01","P9","20230830","174049","1","121AX","121AX00","3","3","23162773","3","","A","58285BZ010C0","10","58285BZ010C0","+0000010","+0000005","+0000000","+0000000","E1",""
"LVJA290O","20231010002452","01","P9","20230831","174035","1","121AH","121AH00","3","3","23163879","3","","A","7451533020","6","7451533020","+0000006","+0000002","+0000000","+0000000","F","SP1"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","121AE","121AE00","3","3","23164889","3","","A","9046818071","8","9046818071","+0000008","+0000002","+0000000","+0000000","J","SP1"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","121AE","121AE00","3","3","23164889","3","","A","9046818008","14","9046818008","+0000014","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","121AF","121AF00","3","3","23163774","3","","A","135520E010","5","135520E010","+0000005","+0000002","+0000000","+0000000","D2","SP1"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","121BE","121BE00","3","3","23164827","3","","A","2741536030","20","2741536030","+0000020","+0000005","+0000000","+0000000","E1","SPX"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","121BU","121BU00","3","3","23164539","3","","A","6819190300","10","6819190300","+0000010","+0000005","+0000000","+0000000","E2","SP1"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","121CS","121CS00","3","3","23164894","","","A","31230BZ070","6","31230BZ070","+0000006","+0000002","+0000000","+0000000","C1",""
"LVJA290O","20231010002452","01","P9","20230901","174048","1","121GA","121GA00","3","3","23164855","3","","A","90119T0193","60","90119T0193","+0000060","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","124AD","124AD00","3","3","23164657","3","","A","90385T0006","6","90385T0006","+0000006","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230901","174048","1","124AD","124AD00","3","3","23164657","3","","A","9030141002","10","9030141002","+0000010","+0000005","+0000000","+0000000","E1","SP1"
"LVJA290O","20231010002452","01","P9","20230902","174048","1","121BE","121BE00","3","3","23165146","3","","A","1371546020","6","1371546020","+0000006","+0000002","+0000000","+0000000","J","C00"
"LVJA290O","20231010002452","01","P9","20230902","174048","1","121MC","121MC00","3","3","23165233","3","","A","814900K050","15","814900K050","+0000015","+0000006","+0000000","+0000000","C1","CL0"
"LVJA290O","20231010002452","01","P9","20230902","174048","1","121MC","121MC00","3","3","23165233","3","","A","814800K050","15","814800K050","+0000015","+0000011","+0000000","+0000000","C1","CL0"
"LVJA290O","20231010002452","01","P9","20230905","174035","1","121AE","121AE00","3","3","23166296","3","","A","886110K010E0","10","886110K010E0","+0000010","+0000005","+0000000","+0000000","E1","SP1"
