LVJA290O,2.0231E+13,1,P4,20230106,164545,1,FD002,2,1,1,TAM48629,1,1,A,710710KE10E2,1,710710KE10E2,1,,,,,
LVJA290O,2.0231E+13,1,P4,20230908,174031,1,FD003,3,3,3,BLP27768,2,4,A,1658461030,1,1654868070,1,,,,,
LVJA290O,2.0231E+13,1,P4,20230911,81252,1,12111,1211100,1,1,309-0090,,1,A,8851537030,1,8851537030,1,,,,,
LVJA290O,2.0231E+13,1,P4,20230922,235900,1,FD007,7,,3,Q3PKR3IP,3,207,A,6920730040C2,1,6920730040C3,1,,,,,
LVJA290O,2.0231E+13,1,P4,20230929,155131,1,FD002,2,1,1,TAM55597,1,1,A,61611V1020,1,61611V1020,1,,,,,
LVJA290O,2.0231E+13,1,P4,20230929,174055,1,FD004,4,3,3,MD132045,3,3,A,3.35E+09,1,3.35E+09,1,,,,,
LVJA290O,2.0231E+13,1,P4,20230930,174035,1,FD002,2,3,3,TAM55600,3,1,A,442760093,2,442760093,2,,,,,
LVJA290O,2.0231E+13,1,P4,20231005,160254,1,FD002,2,1,1,TAM55716,1,1,A,8679033221,1,8679033221,1,,,,,
LVJA290O,2.0231E+13,1,P4,20231005,160254,1,FD002,2,1,1,TAM55752,1,1,A,8679033251,1,8679033251,1,,,,,
LVJA290O,2.0231E+13,1,P4,20231007,125005,1,FD009,9,1,1,BDG30482,1,1,A,688100A030,2,688100A030,2,,,,,
LVJA290O,2.0231E+13,1,P4,20231007,193225,1,FD002,2,3,3,TAM55776,3,2,A,04465YZZU4,2,04465YZZU4,2,,,,,
LVJA290O,2.0231E+13,1,P4,20231009,164003,1,94500,9450000,1,1,LPG04209,,1,A,8521462010,2,8521462010,2,,,,,
LVJA290O,2.0231E+13,1,P4,20231009,164003,1,94500,9450000,1,1,LPG04209,,2,A,8521447210,2,8521447210,2,,,,,
LVJA290O,2.0231E+13,1,P4,20231009,164234,1,94100,9410000,1,1,LEU00972,3,1,A,4869160030,1,4869160030,1,,,,,
LVJA290O,2.0231E+13,1,P4,20231009,164234,1,94100,9410000,1,1,LEU00972,3,2,A,8537660A61,1,8537660A61,1,,,,,
LVJA290O,2.0231E+13,1,P4,20231009,164234,1,94100,9410000,1,1,LEU00972,3,3,A,PZ32760702,1,PZ32760702,1,,,,,
LVJA290O,2.0231E+13,1,P4,20231009,164234,1,94100,9410000,1,1,LEU00972,3,4,A,PZ32760704,1,PZ32760704,1,,,,,
LVJA290O,2.0231E+13,1,P4,20231009,174027,1,FD010,10,3,3,MKS34713,2,1,A,04465YZZU3,1,04465YZZU3,1,,,,,
LVJA290O,2.0231E+13,1,P9,20221026,173315,1,121BI,121BI00,3,3,22164755,3,,A,9008015047,4,9008015047,4,2,0,0,J,SP1
LVJA290O,2.0231E+13,1,P9,20230208,173646,1,121AE,121AE00,3,3,23024583,3,,A,9533212048,20,9533212048,20,5,0,0,E1,
LVJA290O,2.0231E+13,1,P9,20230210,173618,1,131DD,131DD00,3,3,23026795,3,,A,9052023034,10,9052023034,10,5,0,0,E1,SP1
LVJA290O,2.0231E+13,1,P9,20230221,181657,1,121GA,121GA00,3,3,23034893,3,,A,6817312050,10,6817312050,10,5,0,0,E2,CL0
